_id,area_hydro,cat,city,cod,department,elevation,hi_subzone,hidro_zone,location.coordinates,location.type,name,state,stream,tech
620f13fedb317c8f7431e1ea,Magdalena Cauca,Agrometeorológica,Caldas (Antioquia),27015260,Antioquia,1923,Río Porce,Nechí,"[-75.62466667,6.04836111]",Point,SALADA LA [27015260],Activa,Meta,Convencional
620f13fedb317c8f7431e1eb,Orinoco,Limnimétrica,Puerto Carreño,38017020,Vichada,57,Directos Orinoco entre ríos Tomo y Meta (mi),Orinoco Directos,"[-67.46666667,6.05]",Point,SAN JOSE [38017020],Suspendida,Orinoco,Convencional
620f13fedb317c8f7431e1ec,Magdalena Cauca,Pluviométrica,Cocorná,23080750,Antioquia,1280,Río Nare,Medio Magdalena,"[-75.18261111,6.05333333]",Point,COCORNA [23080750],Activa,0,Convencional
620f13fedb317c8f7431e1ed,Magdalena Cauca,Climática Principal,Retiro,2308500071,Antioquia,2233,Río Nare,Medio Magdalena,"[-75.50951389,6.060275]",Point,RETIRO - AUT [2308500071],Activa,0,Automática con Telemetría
620f13fedb317c8f7431e1ee,Magdalena Cauca,Pluviométrica,Socotá,24030570,Boyacá,2328,Río Chicamocha,Sogamoso,"[-72.63533333,6.06208333]",Point,APOSENTOS [24030570],Activa,Orinoco,Convencional
620f13fedb317c8f7431e1ef,Magdalena Cauca,Agrometeorológica,Caldas (Antioquia),27015160,Antioquia,2500,Río Porce,Nechí,"[-75.6,6.06666667]",Point,CLARA LA [27015160],Suspendida,Orinoco,Convencional
620f13fedb317c8f7431e1f0,Magdalena Cauca,Pluviométrica,Titiribí,26200120,Antioquia,515,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,Cauca,"[-75.79458333,6.07294444]",Point,OTRAMINA [26200120],Activa,Orinoco,Convencional
620f13fedb317c8f7431e1f1,Magdalena Cauca,Pluviométrica,Carmen De Viboral,23080650,Antioquia,1850,Río Nare,Medio Magdalena,"[-75.33561111,6.07377778]",Point,CAMPOALEGRE [23080650],Activa,Orinoco,Convencional
620f13fedb317c8f7431e1f2,Magdalena Cauca,Pluviométrica,Santana,24010110,Boyacá,1520,Río Suárez,Sogamoso,"[-73.46916667,6.07694444]",Point,COMODA LA [24010110],Activa,Orinoco,Convencional
620f13fedb317c8f7431e1f3,Magdalena Cauca,Limnigráfica,Bolivar (Santander),23127080,Santander,200,Río Carare (Minero),Medio Magdalena,"[-74.11666667,6.08333333]",Point,SALADO EL [23127080],Suspendida,Minero,Convencional
620f13fedb317c8f7431e1f4,Magdalena Cauca,Pluviométrica,Suaita,24010790,Santander,20,Río Suárez,Sogamoso,"[-73.38333333,6.08333333]",Point,PAMPLONILLA [24010790],Suspendida,Minero,Convencional
620f13fedb317c8f7431e1f5,Orinoco,Limnigráfica,Tame,36027010,Arauca,850,Río Casanare,Casanare,"[-72.18333333,6.08333333]",Point,PUENTE QUEMADO [36027010],Suspendida,Casanare,Convencional
620f13fedb317c8f7431e1f6,Orinoco,Pluviométrica,Sácama,36020010,Casanare,120,Río Casanare,Casanare,"[-72.19063889,6.08822222]",Point,PUENTE QUEMADO [36020010],Activa,Casanare,Convencional
620f13fedb317c8f7431e1f7,Orinoco,Pluviométrica,La Primavera,35250010,Vichada,82,Directos Bajo Meta entre ríos Casanare y Orinoco,Meta,"[-69.42341667,6.09561111]",Point,LA AURORA [35250010],Activa,0,Convencional
620f13fedb317c8f7431e1f8,Magdalena Cauca,Pluviométrica,Suaita,24010760,Santander,1660,Río Suárez,Sogamoso,"[-73.44138889,6.099]",Point,SUAITA [24010760],Activa,Casanare,Convencional
620f13fedb317c8f7431e1f9,Magdalena Cauca,Pluviométrica,Concordia (Antioquia),26210080,Antioquia,620,Directos Río Cauca entre Río San Juan y Pto Valdia,Cauca,"[-75.87397222,6.09922222]",Point,HERRADURA LA [26210080],Activa,Casanare,Convencional
620f13fedb317c8f7431e1fa,Magdalena Cauca,Pluviométrica,Tutazá,24030860,Boyacá,2800,Río Chicamocha,Sogamoso,"[-72.86666667,6.10072222]",Point,CAPILLA LA [24030860],Activa,Casanare,Convencional
620f13fedb317c8f7431e1fb,Caribe,Pluviométrica,Medio Atrato (Beté),11050030,Chocó,25,Directos Atrato entre ríos Quito y Bojayá (mi),Atrato - Darién,"[-76.82136111,6.1025]",Point,BUEY EL [1105003],Activa,Casanare,Convencional
620f13fedb317c8f7431e1fc,Caribe,Pluviométrica,Medio Atrato (Beté),11050060,Chocó,100,Directos Atrato entre ríos Quito y Bojayá (mi),Atrato - Darién,"[-76.91563889,6.10833333]",Point,ALTO DEL BUEY [11050060],Activa,Casanare,Convencional
620f13fedb317c8f7431e1fd,Magdalena Cauca,Limnimétrica,Suaita,24017710,Santander,10,Río Suárez,Sogamoso,"[-73.48333333,6.11666667]",Point,MAMARUCO [24017710],Suspendida,Suarez,Convencional
620f13fedb317c8f7431e1fe,Magdalena Cauca,Pluviométrica,Suaita,24010770,Santander,1400,Río Suárez,Sogamoso,"[-73.45,6.11666667]",Point,SAN PEDRO HACIENDA [24010770],Suspendida,Suarez,Convencional
620f13fedb317c8f7431e1ff,Magdalena Cauca,Climática Ordinaria,Sativanorte,24035320,Boyacá,2594,Río Chicamocha,Sogamoso,"[-72.70483333,6.11686111]",Point,SATIVANORTE [24035320],Activa,Suarez,Convencional
620f13fedb317c8f7431e200,Magdalena Cauca,Limnimétrica,San Benito,24017570,Santander,145,Río Suárez,Sogamoso,"[-73.49333333,6.11833333]",Point,SAN BENITO [24017570],Activa,Suarez,Convencional
620f13fedb317c8f7431e201,Orinoco,Pluviométrica,Hato Corozal,36020020,Casanare,575,Río Casanare,Casanare,"[-72.01022222,6.12791667]",Point,CABUYA LA [36020020],Activa,Suarez,Convencional
620f13fedb317c8f7431e202,Magdalena Cauca,Climática Principal,Santuario (Antioquia),2308500068,Antioquia,2162,Río Nare,Medio Magdalena,"[-75.28,6.13]",Point,SANTUARIO - AUT [2308500068],Activa,0,Automática con Telemetría
620f13fedb317c8f7431e203,Magdalena Cauca,Agrometeorológica,Rionegro (Antioquia),23085260,Antioquia,2125,Río Nare,Medio Magdalena,"[-75.41455556,6.13191667]",Point,LA SELVA - AUT [23085260],Activa,0,Automática con Telemetría
620f13fedb317c8f7431e204,Caribe,Pluviométrica,Urrao,11070130,Antioquia,2320,Río Murrí,Atrato - Darién,"[-76.03333333,6.13333333]",Point,BRECHON EL [11070130],Suspendida,Barroso,Convencional
620f13fedb317c8f7431e205,Magdalena Cauca,Pluviográfica,Granada (Antioquia),23080910,Antioquia,1630,Río Nare,Medio Magdalena,"[-75.08333333,6.13333333]",Point,MEDIOS LOS [23080910],Suspendida,Barroso,Convencional
620f13fedb317c8f7431e206,Magdalena Cauca,Pluviométrica,Santuario (Antioquia),23080920,Antioquia,2138,Río Nare,Medio Magdalena,"[-75.274,6.13388]",Point,SANTUARIO [23080920],Activa,0,Convencional
620f13fedb317c8f7431e207,Magdalena Cauca,Pluviográfica,Encino,24020040,Santander,1814,Río Fonce,Sogamoso,"[-73.09805556,6.13833333]",Point,ENCINO [24020040],Activa,Barroso,Convencional
620f13fedb317c8f7431e208,Magdalena Cauca,Pluviométrica,Sativanorte,24030670,Boyacá,3240,Río Chicamocha,Sogamoso,"[-72.771,6.13963889]",Point,SANTA ROSITA [24030670],Activa,Barroso,Convencional
620f13fedb317c8f7431e209,Magdalena Cauca,Pluviométrica,Jericó (Boyacá),24030580,Boyacá,2962,Río Chicamocha,Sogamoso,"[-72.59333333,6.14147222]",Point,JERICO [24030580],Activa,Barroso,Convencional
620f13fedb317c8f7431e20a,Magdalena Cauca,Limnimétrica,Rionegro (Antioquia),23087300,Antioquia,223,Río Nare,Medio Magdalena,"[-75.37655556,6.14219444]",Point,CASAMIA [23087300],Suspendida,Quebrada La Pereira,Convencional
620f13fedb317c8f7431e20b,Magdalena Cauca,Limnigráfica,Rionegro (Antioquia),23087150,Antioquia,820,Río Nare,Medio Magdalena,"[-75.37994444,6.14347222]",Point,PUENTE REAL  - AUT [23087150],Activa,Negro,Automática con Telemetría
620f13fedb317c8f7431e20c,Magdalena Cauca,Pluviométrica,Granada (Antioquia),23080820,Antioquia,2180,Río Nare,Medio Magdalena,"[-75.11775,6.14672222]",Point,TAFETANES [23080820],Activa,Meta,Convencional
620f13fedb317c8f7431e20d,Magdalena Cauca,Climática Principal,San Carlos (Antioquia),23085010,Antioquia,1320,Río Nare,Medio Magdalena,"[-75.06666667,6.15]",Point,CALDERAS [23085010],Suspendida,Meta,Convencional
620f13fedb317c8f7431e20e,Orinoco,Limnigráfica,Hato Corozal,36027020,Casanare,545,Río Casanare,Casanare,"[-72.01666667,6.15]",Point,CABUYA LA [36027020],Suspendida,Casanare,Convencional
620f13fedb317c8f7431e20f,Orinoco,Limnimétrica,La Primavera,35257030,Vichada,73,Directos Bajo Meta entre ríos Casanare y Orinoco,Meta,"[-68.78,6.15]",Point,PUERTO FORTUNA [35257030],Activa,Meta,Convencional
620f13fedb317c8f7431e210,Orinoco,Limnimétrica,La Primavera,35250030,Vichada,73,Directos Bajo Meta entre ríos Casanare y Orinoco,Meta,"[-68.78,6.15]",Point,PUERTO FORTUNA [35250030],Activa,Meta,Convencional
620f13fedb317c8f7431e211,Magdalena Cauca,Pluviométrica,Suaita,24010650,Santander,1502,Río Suárez,Sogamoso,"[-73.34166667,6.15138889]",Point,OLIVAL [24010650],Activa,Casanare,Convencional
620f13fedb317c8f7431e212,Magdalena Cauca,Pluviométrica,Coromoro,24020220,Santander,2625,Río Fonce,Sogamoso,"[-72.96458333,6.15272222]",Point,PAVAS LAS [24020220],Activa,Casanare,Convencional
620f13fedb317c8f7431e213,Magdalena Cauca,Climática Principal,San Carlos (Antioquia),23085220,Antioquia,1113,Río Nare,Medio Magdalena,"[-75.03891667,6.15766667]",Point,SAN CARLOS [23085220],Activa,Casanare,Convencional
620f13fedb317c8f7431e214,Magdalena Cauca,Pluviométrica,Armenia (Antioquia),26200140,Antioquia,1800,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,Cauca,"[-75.77152778,6.15797222]",Point,ARMENIA [26200140],Activa,Casanare,Convencional
620f13fedb317c8f7431e215,Magdalena Cauca,Pluviométrica,Marinilla,23080640,Antioquia,2088,Río Nare,Medio Magdalena,"[-75.31728056,6.16476889]",Point,MARINILLA [23080640],Activa,0,Convencional
620f13fedb317c8f7431e216,Magdalena Cauca,Limnigráfica,Bolivar (Santander),23127070,Santander,190,Río Carare (Minero),Medio Magdalena,"[-74.1,6.16666667]",Point,ANGUSTIAS LAS [23127070],Suspendida,Minero,Convencional
620f13fedb317c8f7431e217,Orinoco,Climática Principal,Puerto Carreño,38015020,Vichada,55,Río Vita,Orinoco Directos,"[-67.53333333,6.16666667]",Point,MEREY EL [38015020],Suspendida,Minero,Convencional
620f13fedb317c8f7431e218,Magdalena Cauca,Limnigráfica,Rionegro (Antioquia),23087260,Antioquia,280,Río Nare,Medio Magdalena,"[-75.35741667,6.16891667]",Point,COLTEPUNTO RNS 19 [23087260],Activa,Quebrada La Cimarrona,Convencional
620f13fedb317c8f7431e219,Magdalena Cauca,Sinóptica Principal,Rionegro (Antioquia),23085270,Antioquia,2157,Río Nare,Medio Magdalena,"[-75.43,6.17]",Point,AEROPUERTO J.M. CORDOVA - AUT [23085270],Activa,0,Automática con Telemetría
620f13fedb317c8f7431e21a,Magdalena Cauca,Limnigráfica,Marinilla,23087660,Antioquia,2100,Río Nare,Medio Magdalena,"[-75.33786111,6.17266667]",Point,PUENTE LA FERIA  - AUT [23087660],Activa,Marinilla,Automática con Telemetría
620f13fedb317c8f7431e21b,Orinoco,Pluviométrica,Puerto Carreño,35250040,Vichada,67,Directos Bajo Meta entre ríos Casanare y Orinoco,Meta,"[-68.39436111,6.17541667]",Point,ACEITICO [35250040],Activa,Marinilla,Convencional
620f13fedb317c8f7431e21c,Orinoco,Limnimétrica,La Primavera,35257020,Vichada,76,Directos Bajo Meta entre ríos Casanare y Orinoco,Meta,"[-69.12872222,6.17605556]",Point,PATEVACAL [35257020],Activa,Meta,Convencional
620f13fedb317c8f7431e21d,Orinoco,Limnimétrica,Puerto Carreño,38017010,Vichada,55,Directos Bajo Meta entre ríos Casanare y Orinoco,Meta,"[-67.47958333,6.17652778]",Point,PUERTO CARREÑO [38017010],Activa,Orinoco,Convencional
620f13fedb317c8f7431e21e,Orinoco,Pluviométrica,La Primavera,35250020,Vichada,76,Directos Bajo Meta entre ríos Casanare y Orinoco,Meta,"[-69.12780556,6.17661111]",Point,PATEVACAL [35250020],Activa,Orinoco,Convencional
620f13fedb317c8f7431e21f,Magdalena Cauca,Pluviométrica,Heliconia,27010770,Antioquia,255,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,Cauca,"[-75.70508333,6.17833333]",Point,CHUSCAL EL [27010770],Activa,Orinoco,Convencional
620f13fedb317c8f7431e220,Magdalena Cauca,Limnigráfica,Rionegro (Antioquia),23087670,Antioquia,2114,Río Nare,Medio Magdalena,"[-75.36638889,6.18125]",Point,RIOTEX [23087670],Activa,Quebrada La Mosca,Automática sin Telemetría
620f13fedb317c8f7431e221,Orinoco,Sinóptica Principal,Puerto Carreño,38015030,Vichada,57,Directos Bajo Meta entre ríos Casanare y Orinoco,Meta,"[-67.49122222,6.18243611]",Point,AEROPUERTO PUERTO CARRENO [38015030],Activa,Orinoco,Convencional
620f13fedb317c8f7431e222,Magdalena Cauca,Pluviográfica,San Carlos (Antioquia),23080800,Antioquia,975,Río Nare,Medio Magdalena,"[-74.9,6.18333333]",Point,PATIO BONITO [23080800],Suspendida,Quebrada La Mosca,Convencional
620f13fedb317c8f7431e223,Orinoco,Limnigráfica,Puerto Carreño,35257040,Vichada,67,Directos Bajo Meta entre ríos Casanare y Orinoco,Meta,"[-68.44147222,6.18355556]",Point,ACEITICO [35257040],Activa,Meta,Convencional
620f13fedb317c8f7431e224,Magdalena Cauca,Climática Principal,Onzaga,2403500085,Santander,2953,Río Chicamocha,Sogamoso,"[-72.83560278,6.18779444]",Point,SUSA - AUT [2403500085],Activa,0,Automática con Telemetría
620f13fedb317c8f7431e225,Magdalena Cauca,Climática Ordinaria,Chita,24035250,Boyacá,2888,Río Chicamocha,Sogamoso,"[-72.46633333,6.18833333]",Point,CHITA  - AUT [24035250],Activa,0,Automática con Telemetría
620f13fedb317c8f7431e226,Magdalena Cauca,Pluviográfica,Onzaga,24030370,Santander,380,Río Chicamocha,Sogamoso,"[-72.83483333,6.1885]",Point,SUSA [24030370],Activa,Meta,Convencional
620f13fedb317c8f7431e227,Magdalena Cauca,Pluviométrica,Cimitarra,23110060,Santander,171,Directos al Magdalena Medio entre ríos Negro,Medio Magdalena,"[-74.33305556,6.19361111]",Point,PADILLA [23110060],Activa,Meta,Convencional
620f13fedb317c8f7431e228,Magdalena Cauca,Climática Ordinaria,Medellín,27010810,Antioquia,2550,Río Porce,Nechí,"[-75.51675,6.19688889]",Point,SANTA HELENA [27010810],Activa,0,Convencional
620f13fedb317c8f7431e229,Magdalena Cauca,Limnigráfica,Rionegro (Antioquia),23087830,Antioquia,650,Río Nare,Medio Magdalena,"[-75.33408333,6.19972222]",Point,FRESERA LA [23087830],Suspendida,Negro,Automática sin Telemetría
620f13fedb317c8f7431e22a,Magdalena Cauca,Climática Ordinaria,San Carlos (Antioquia),23085130,Antioquia,160,Río Nare,Medio Magdalena,"[-74.98333333,6.2]",Point,SAN CARLOS [23085130],Suspendida,Negro,Convencional
620f13fedb317c8f7431e22b,Magdalena Cauca,Pluviográfica,San Carlos (Antioquia),23080490,Antioquia,160,Río Nare,Medio Magdalena,"[-74.98333333,6.2]",Point,SAN CARLOS [23080490],Suspendida,Negro,Convencional
620f13fedb317c8f7431e22c,Magdalena Cauca,Pluviográfica,San Carlos (Antioquia),23080930,Antioquia,110,Río Nare,Medio Magdalena,"[-74.98333333,6.2]",Point,POPO EL [23080930],Suspendida,Negro,Convencional
620f13fedb317c8f7431e22d,Magdalena Cauca,Pluviométrica,San Carlos (Antioquia),23080400,Antioquia,160,Río Nare,Medio Magdalena,"[-74.98333333,6.2]",Point,SAN CARLOS [23080400],Suspendida,Negro,Convencional
620f13fedb317c8f7431e22e,Magdalena Cauca,Climática Ordinaria,Cimitarra,23115020,Santander,100,Directos al Magdalena Medio entre ríos Negro,Medio Magdalena,"[-74.36666667,6.2]",Point,PADILLA [23115020],Suspendida,Negro,Convencional
620f13fedb317c8f7431e22f,Magdalena Cauca,Limnigráfica,Betulia (Antioquia),26217040,Antioquia,558,Directos Río Cauca entre Río San Juan y Pto Valdia,Cauca,"[-75.86069444,6.20972222]",Point,CANGREJO EL [26217040],Suspendida,San Mateo,Convencional
620f13fedb317c8f7431e230,Magdalena Cauca,Limnimétrica,Puerto Nare,23087230,Antioquia,1729,Río Nare,Medio Magdalena,"[-74.60711111,6.21197222]",Point,PUERTO BELLO  - AUT [23087230],Activa,Nare,Automática con Telemetría
620f13fedb317c8f7431e231,Magdalena Cauca,Climática Ordinaria,Peñol,23085110,Antioquia,247,Río Nare,Medio Magdalena,"[-75.24130556,6.21422222]",Point,PENOL EL [23085110],Activa,Nare,Convencional
620f13fedb317c8f7431e232,Caribe,Limnimétrica,Quibdó,11057010,Chocó,18,Directos Atrato entre ríos Bebaramá y Murrí (md),Atrato - Darién,"[-76.71666667,6.21666667]",Point,TAGACHI [11057010],Suspendida,Atrato,Convencional
620f13fedb317c8f7431e233,Magdalena Cauca,Pluviométrica,Vélez,23120090,Santander,185,Río Carare (Minero),Medio Magdalena,"[-73.81666667,6.21666667]",Point,LANDAZURI [23120090],Suspendida,Atrato,Convencional
620f13fedb317c8f7431e234,Magdalena Cauca,Pluviométrica,Betulia (Antioquia),26210140,Antioquia,232,Directos Río Cauca entre Río San Juan y Pto Valdia,Cauca,"[-75.9455,6.21852778]",Point,ALTAMIRA [26210140],Activa,Atrato,Convencional
620f13fedb317c8f7431e235,Magdalena Cauca,Sinóptica Principal,Medellín,27015330,Antioquia,1490,Río Porce,Nechí,"[-75.59,6.22]",Point,OLAYA HERRERA - AUT [27015330],Activa,0,Automática con Telemetría
620f13fedb317c8f7431e236,Magdalena Cauca,Pluviográfica,Landázuri,23125130,Santander,935,Río Carare (Minero),Medio Magdalena,"[-73.80888889,6.22138889]",Point,LANDAZURI [23125130],Activa,0,Convencional
620f13fedb317c8f7431e237,Magdalena Cauca,Limnigráfica,Puerto Nare,23097040,Antioquia,1371,Rió San Bartolo y otros directos al Magdalena Medio,Medio Magdalena,"[-74.56955556,6.2215]",Point,PUERTO INMARCO [23097040],Activa,Magdalena,Convencional
620f13fedb317c8f7431e238,Caribe,Pluviométrica,Quibdó,11050010,Chocó,20,Directos Atrato entre ríos Bebaramá y Murrí (md),Atrato - Darién,"[-76.72702778,6.22177778]",Point,TAGACHI [11050010],Activa,Magdalena,Convencional
620f13fedb317c8f7431e239,Pacifico,Climática Ordinaria,Bahía Solano (Mutis),56015010,Chocó,4,Directos Pacifico Frontera Panamá,Pacífico - Directos,"[-77.40444444,6.22333333]",Point,PAnameRICANA [56015010],Activa,0,Automática con Telemetría
620f13fedb317c8f7431e23a,Pacifico,Meteorológica Especial,Bahía Solano (Mutis),5601500171,Chocó,4,Directos Pacifico Frontera Panamá,Pacífico - Directos,"[-77.40444444,6.22333333]",Point,ESTACIÓN ISOTÓPICA BAHIA SOLANO_01,Activa,0,Convencional
620f13fedb317c8f7431e23b,Pacifico,Meteorológica Especial,Bahía Solano (Mutis),5601500191,Chocó,4,Directos Pacifico Frontera Panamá,Pacífico - Directos,"[-77.40444444,6.22333333]",Point,ESTACIÓN ISOTÓPICA BAHIA SOLANO_01,Activa,0,Convencional
620f13fedb317c8f7431e23c,Orinoco,Limnigráfica,Tame,3602700101,Arauca,178,Río Casanare,Casanare,"[-71.61848333,6.22768056]",Point,SAN SALVADOR - AUT   [3602700101],Activa,1248,Automática con Telemetría
620f13fedb317c8f7431e23d,Magdalena Cauca,Limnimétrica,Charalá,24027030,Santander,1308,Río Fonce,Sogamoso,"[-73.17166667,6.22944444]",Point,NEMIZAQUE [24027030],Activa,Pienta,Convencional
620f13fedb317c8f7431e23e,Magdalena Cauca,Pluviométrica,Susacón,24030240,Boyacá,2550,Río Chicamocha,Sogamoso,"[-72.68933333,6.23175]",Point,SUSACON [24030240],Activa,Pienta,Convencional
620f13fedb317c8f7431e23f,Magdalena Cauca,Pluviométrica,Onzaga,24030850,Santander,2500,Río Chicamocha,Sogamoso,"[-72.78119444,6.23258333]",Point,ASERRIO EL [24030850],Activa,Pienta,Convencional
620f13fedb317c8f7431e240,Magdalena Cauca,Limnimétrica,Oiba,24017580,Santander,1400,Río Suárez,Sogamoso,"[-73.30694444,6.23305556]",Point,JUSTO PASTOR GOMEZ [24017580],Activa,Oibita,Convencional
620f13fedb317c8f7431e241,Magdalena Cauca,Limnigráfica,San Carlos (Antioquia),23087480,Antioquia,1180,Río Nare,Medio Magdalena,"[-74.88333333,6.23333333]",Point,CANAL DE FUGA [23087480],Suspendida,Calderas,Convencional
620f13fedb317c8f7431e242,Orinoco,Limnimétrica,Hato Corozal,36027040,Casanare,172,Río Casanare,Casanare,"[-71.61666667,6.23333333]",Point,SAN SALVADOR [36027040],Suspendida,Casanare,Convencional
620f13fedb317c8f7431e243,Orinoco,Pluviométrica,Tame,36020030,Arauca,860,Río Casanare,Casanare,"[-71.9755,6.23488889]",Point,SANTA INES [36020030],Activa,Casanare,Convencional
620f13fedb317c8f7431e244,Magdalena Cauca,Climática Ordinaria,Guadalupe (Santander),24015250,Santander,1400,Río Suárez,Sogamoso,"[-73.41538889,6.23716667]",Point,LAJA LA [24015250],Activa,Casanare,Convencional
620f13fedb317c8f7431e245,Magdalena Cauca,Meteorológica Especial,Medellín,27015502,Antioquia,1494,Río Porce,Nechí,"[-75.57697778,6.24513056]",Point,SOLMAFORO MEDELLIN [27015502],Activa,Casanare,Automática sin Telemetría
620f13fedb317c8f7431e246,Magdalena Cauca,Pluviográfica,Medellín,27011270,Antioquia,1512,Río Porce,Nechí,"[-75.59105556,6.24641667]",Point,LAURELES-MEDELLIN [27011270],Activa,0,Convencional
620f13fedb317c8f7431e247,Magdalena Cauca,Climática Ordinaria,La Uvita,24035010,Boyacá,2950,Río Chicamocha,Sogamoso,"[-72.54888889,6.24811111]",Point,CUSAGUI [24035010],Activa,Casanare,Convencional
620f13fedb317c8f7431e248,Magdalena Cauca,Pluviométrica,Coromoro,24020230,Santander,2107,Río Fonce,Sogamoso,"[-72.94672222,6.24877778]",Point,PUEBLO VIEJO [24020230],Activa,Casanare,Convencional
620f13fedb317c8f7431e249,Magdalena Cauca,Pluviográfica,San Carlos (Antioquia),23080810,Antioquia,1950,Río Nare,Medio Magdalena,"[-74.82811111,6.2495]",Point,JORDAN EL [23080810],Activa,Casanare,Convencional
620f13fedb317c8f7431e24a,Magdalena Cauca,Limnimétrica,Puerto Nare,23097050,Antioquia,121,Rió San Bartolo y otros directos al Magdalena Medio,Medio Magdalena,"[-74.56666667,6.25]",Point,PUERTO SUIZA [23097050],Suspendida,Magdalena,Convencional
620f13fedb317c8f7431e24b,Magdalena Cauca,Limnimétrica,Oiba,24017520,Santander,1400,Río Suárez,Sogamoso,"[-73.33333333,6.25]",Point,OIBA-PUENTE VARGAS [24017520],Suspendida,Oibita,Convencional
620f13fedb317c8f7431e24c,Orinoco,Limnimétrica,Tame,36027030,Arauca,694,Río Casanare,Casanare,"[-72,6.25]",Point,SANTA INES [36027030],Suspendida,San Lope,Convencional
620f13fedb317c8f7431e24d,Magdalena Cauca,Climática Principal,Medellín,27015300,Antioquia,1591,Río Porce,Nechí,"[-75.55,6.25327778]",Point,VILLANUEVA VILLAHERMOSA [27015300],Suspendida,Carare,Automática con Telemetría
620f13fedb317c8f7431e24e,Magdalena Cauca,Pluviométrica,Medellín,27011110,Antioquia,2450,Río Porce,Nechí,"[-75.67586111,6.25730556]",Point,ASTILLEROS [27011110],Activa,San Lope,Convencional
620f13fedb317c8f7431e24f,Magdalena Cauca,Pluviométrica,Oiba,24010240,Santander,1400,Río Suárez,Sogamoso,"[-73.30333333,6.2625]",Point,OIBA [24010240],Activa,San Lope,Convencional
620f13fedb317c8f7431e250,Magdalena Cauca,Climática Ordinaria,Medellín,27015270,Antioquia,1435,Río Porce,Nechí,"[-75.56316667,6.26691667]",Point,JARDIN BOTANICO [27015270],Suspendida,San Lope,Convencional
620f13fedb317c8f7431e251,Pacifico,Mareográfica,Bahía Solano (Mutis),56019010,Chocó,21,Directos Pacifico Frontera Panamá,Pacífico - Directos,"[-77.43316667,6.26863889]",Point,BAHIA SOLANO - AUT [56019010],Suspendida,Oceano Pacifico,Automática con Telemetría
620f13fedb317c8f7431e252,Magdalena Cauca,Climática Ordinaria,Charalá,24025050,Santander,1350,Río Fonce,Sogamoso,"[-73.15055556,6.27416667]",Point,CHARALA [24025050],Activa,San Lope,Convencional
620f13fedb317c8f7431e253,Magdalena Cauca,Pluviográfica,Charalá,24020210,Santander,1350,Río Fonce,Sogamoso,"[-73.15055556,6.27416667]",Point,CHARALA [24020210],Suspendida,San Lope,Convencional
620f13fedb317c8f7431e254,Magdalena Cauca,Pluviométrica,Charalá,24020030,Santander,1350,Río Fonce,Sogamoso,"[-73.15055556,6.27416667]",Point,CHARALA [24020030],Suspendida,San Lope,Convencional
620f13fedb317c8f7431e255,Magdalena Cauca,Limnigráfica,Puerto Nare,23087210,Antioquia,1274,Río Nare,Medio Magdalena,"[-74.67330556,6.27608333]",Point,CANTERAS - AUT [23087210],Activa,Nare,Automática con Telemetría
620f13fedb317c8f7431e256,Magdalena Cauca,Pluviométrica,Puerto Nare,23080720,Antioquia,1723,Río Nare,Medio Magdalena,"[-74.67433333,6.27616667]",Point,CANTERAS [23080720],Activa,San Lope,Convencional
620f13fedb317c8f7431e257,Magdalena Cauca,Climática Principal,Guarne,27015210,Antioquia,2400,Río Porce,Nechí,"[-75.5,6.28333333]",Point,VIVERO EL [27015210],Suspendida,San Lope,Convencional
620f13fedb317c8f7431e258,Magdalena Cauca,Limnimétrica,Charalá,24027050,Santander,1280,Río Fonce,Sogamoso,"[-73.12611111,6.285]",Point,PUENTE LLANO [24027050],Activa,Taquiza,Convencional
620f13fedb317c8f7431e259,Magdalena Cauca,Climática Principal,Medellín,27015290,Antioquia,1952,Río Porce,Nechí,"[-75.61279167,6.28633333]",Point,PAJARITO - AUT [27015290],Suspendida,Nare,Automática con Telemetría
620f13fedb317c8f7431e25a,Caribe,Limnimétrica,Vigia Del Fuerte,11057020,Antioquia,18,Directos Atrato entre ríos Bebaramá y Murrí (md),Atrato - Darién,"[-76.76180556,6.28666667]",Point,SAN ANTONIO PADUA  - AUT [11057020],Activa,Atrato,Automática con Telemetría
620f13fedb317c8f7431e25b,Magdalena Cauca,Limnigráfica,Cimitarra,2312700145,Santander,153,Río Carare (Minero),Medio Magdalena,"[-74.09,6.29]",Point,SANTA ROSA - AUT   [2312700145],Suspendida,Carare,Automática con Telemetría
620f13fedb317c8f7431e25c,Magdalena Cauca,Limnimétrica,Cimitarra,23127060,Santander,154,Río Carare (Minero),Medio Magdalena,"[-74.09833333,6.29194444]",Point,SANTA ROSA  - AUT [23127060],Activa,Carare,Automática con Telemetría
620f13fedb317c8f7431e25d,Orinoco,Limnimétrica,Cravo Norte,36027050,Arauca,91,Río Casanare,Casanare,"[-70.19433333,6.29563889]",Point,CRAVO NORTE [36027050],Activa,Casanare,Convencional
620f13fedb317c8f7431e25e,Caribe,Climática Ordinaria,Urrao,11075020,Antioquia,1833,Río Murrí,Atrato - Darién,"[-76.14330556,6.29830556]",Point,URRAO [11075020],Activa,0,Convencional
